stateid,nid,year,statefip,suiWun,suiWMun,suiWFun,perc_empl_white,perc_empl_white_men,perc_empl_white_women,citi6016,inst6017_nom,gini,povertyrate,gdp,perc_snap,perc_college,single_person_hh,avg_hh_size,hfr,sexratio_mf,binge_drinking,population,logpop,popdensity,lpopdens,age_under_18,age_18_34,age_35_64,age_above_64,perc_white,perc_hispanic,suiWunl95,suiWunu95,suiWunse,suiWMun95l,suiWMun95u,suiWMunse,suiWFun95l,suiWFun95u,suiWFunse
Colorado,6,2012,8,21.4,33,9.800000000000001,63,68.900002,57.299999,46.656551,57.594646,45.79,11.9,52674,9.4694748,37.933968,13.080006,3.2532322,41.4,1.037154,19.20000076293945,5191731,15.462578,48.65650939941406,3.8847857,24.19818687438965,24.28296089172363,40.44688415527344,11.07196617126465,87.154129,20.975958,20.1,22.799999,.69999999,30.6,35.299999,1.2,8.5,11.1,.69999999
Colorado,6,2013,8,20.3,30.2,10.3,64.199997,69.800003,58.799999,48.597187,61.076923,46.14,10.6,53622,9.6361446,38.084194,12.781152,3.2217801,39.4,1.0348973,18.5,5271132,15.477756,49.39440155029297,3.899837,23.98878860473633,24.39972114562988,40.17932891845703,11.43216228485107,86.832558,21.045155,19,21.6,.69999999,28,32.5,1.1,9,11.6,.69999999
Colorado,6,2014,8,21.6,33.7,9.4,65.300003,71.199997,59.700001,49.826527,60.523453,45.84,12.3,55270,9.432559,38.366474,12.572757,3.2564595,38.5,1.0292118,17.5,5355588,15.493651,50.14941024780273,3.9150066,23.75522804260254,24.50879096984863,39.91615295410156,11.81982803344727,87.445259,21.2108,20.299999,22.9,.69999999,31.4,36,1.2,8.1000004,10.6,.60000002
Colorado,6,2015,8,21.3,32.9,9.6,64.300003,70.800003,57.900002,45.544727,53.658546,45.80000042915344,9.9,56724,9.0740776,39.80262,12.472094,3.2816579,36.9,1.038339,17.60000038146973,5456574,15.512332,50.93410110473633,3.9305327,23.52487373352051,24.61528968811035,39.64442443847656,12.21541023254395,87.52523,21.360399,20,22.6,.69999999,30.6,35.200001,1.2,8.3000002,10.8,.60000002
Colorado,6,2016,8,22.3,34.5,9.9,64.900002,72.599998,57.400002,52.403008,53.658546,45.86000144481659,8.5,57184,8.585618,40.327541,12.489548,3.2365606,37.9,1.0390297,19,5540545,15.527603,51.70973968505859,3.945646,23.25270462036133,24.6445484161377,39.45108413696289,12.6516637802124,87.19928,21.308247,20.9,23.6,.69999999,32.200001,36.799999,1.2,8.6999998,11.2,.60000002
Connecticut,7,2000,9,9.699999999999999,16,3.7,67.300003,74.900002,60.400002,59.866829,53.387779,46.79,7.7,63419,4.8379188,31.488317,10.858316,3.318872,20.2,.97253162,13.89999961853027,3411777,15.042744,702.9315185546875,6.5552597,24.7150764465332,21.23656463623047,40.24204635620117,13.80631446838379,83.34964,9.4119329,8.5,10.8,.60000002,13.9,18.1,1.1,2.8,4.8000002,.5
Connecticut,7,2001,9,8.9,14.9,3.1,65.5,72.099998,59.299999,64.42366,53.884079,45.98999999999999,7.3,64171,4.5743823,32.994911,10.67543,3.2548709,18.9,.9586184,13.80000019073486,3432835,15.048897,706.3456162194407,6.5601048,24.48515319824219,21.15601317087808,40.61633745829261,13.74249760309856,84.696022,9.6407404,7.8000002,9.8999996,.5,12.9,16.9,1,2.3,4.1999998,.5
Connecticut,7,2002,9,8.199999999999999,13.2,3.5,64.900002,71.099998,59.200001,60.840828,53.884079,46.44,8.300000000000001,63595,4.8743343,33.217564,10.424539,3.2541695,19.3,.94062036,16.29999923706055,3458749,15.056417,709.7597138841938,6.5649266,24.25522994995117,21.07546170552573,40.99062856038415,13.67868073781331,83.238892,9.9967613,7.1999998,9.1999998,.5,11.3,15.1,1,2.5999999,4.5,.5
Connecticut,7,2003,9,8.699999999999999,13.5,4.1,63.700001,69.900002,57.900002,64.076889,54.336292,47.07,8.1,63783,5.1806712,34.872776,10.252931,3.2162759,17.9,.95729566,16.5,3484336,15.063788,713.173811548947,6.569725,24.02530670166016,20.99491024017334,41.36491966247559,13.61486387252808,82.670891,10.023341,7.5999999,9.6999998,.5,11.6,15.4,1,3.2,5.3000002,.5
Connecticut,7,2004,9,9.199999999999999,14.7,4,63.299999,69.800003,57.299999,75.970055,54.336292,47.43,10,67828,5.6056848,34.73634,10.613595,3.3119934,16.6,.9713037,14.89999961853027,3496094,15.067157,716.5879092137002,6.574501,23.79538345336914,20.91435877482095,41.73921076456702,13.55104700724284,81.585243,10.594329,8.1000004,10.3,.60000002,12.7,16.6,1,3.0999999,5.1999998,.5
Connecticut,7,2005,9,9.199999999999999,14.8,3.9,63.400002,70,57.299999,74.960251,54.736755,48.07,9.300000000000001,69144,5.8211737,35.179432,11.040036,3.2542627,20.2,.96990627,14.80000019073486,3506956,15.070259,720.0020068784524,6.5792542,23.56546020507813,20.8338073094686,42.11350186665857,13.4872301419576,82.694801,11.073788,8.1000004,10.3,.60000002,12.8,16.799999,1,2.9000001,5,.5
Connecticut,7,2006,9,8.9,14.5,3.5,64.800003,71.800003,58.299999,78.81031,54.736755,48,8,71524,5.9784045,33.833031,13.630073,3.1959009,17.4,.9755224,14.5,3517460,15.07325,723.416104543206,6.5839844,23.33553695678711,20.75325584411621,42.48779296875,13.42341327667236,81.530067,10.965162,7.8000002,10,.5,12.6,16.5,1,2.7,4.5999999,.5
Connecticut,7,2007,9,8.699999999999999,14,3.7,65.699997,72.900002,58.900002,83.416824,54.937962,48.1,8.9,74031,6.0262465,34.794498,13.491671,3.202585,11.6,.98249573,17.79999923706055,3527270,15.076035,721.360706497538,6.5811391,23.66627311706543,20.67046546936035,42.19618988037109,13.46706867218018,81.255028,11.74508,7.6999998,9.8000002,.5,12.1,15.9,1,2.8,4.8000002,.5
Connecticut,7,2008,9,10,15.9,4.3,65.199997,70.900002,60,90.448395,54.937962,48.6,8.1,73252,6.3567333,36.013988,13.601534,3.1870522,19.2,.98476058,16.60000038146973,3545579,15.081212,720.979886112495,6.5806112,23.45529937744141,20.66901779174805,42.3369140625,13.53876876831055,81.963768,12.115409,8.8999996,11.1,.60000002,13.9,18,1,3.3,5.5,.5
Connecticut,7,2009,9,9.699999999999999,15,4.7,63.700001,68.300003,59.299999,81.453545,54.497971,48,8.4,69639,7.248147,35.892715,13.352118,3.239033,18.5,.98169476,19,3561807,15.085778,721.2855834960938,6.5810351,23.52619934082031,20.94516372680664,41.94166564941406,13.58697319030762,80.953804,12.345806,8.6000004,10.9,.60000002,13,17,1,3.7,5.9000001,.60000002
Connecticut,7,2010,9,10.8,17.6,4.3,62.700001,67.800003,57.900002,73.886856,54.497971,48.6,8.300000000000001,69140,9.3880053,35.765926,14.008157,3.18699,17.2,.96867502,17.39999961853027,3579717,15.090795,732.2545776367188,6.5961285,23.33787536621094,20.5907096862793,42.20436477661133,13.86705017089844,80.383934,13.462069,9.6000004,12,.60000002,15.5,19.799999,1.1,3.3,5.5,.5
Connecticut,7,2011,9,11.6,19,4.5,62.200001,67.800003,57,72.638092,66.563667,48.59,10.1,67447,10.548814,36.613293,14.086596,3.1729186,16.3,.975766,17.89999961853027,3589759,15.093596,734.8018798828125,6.5996008,23.0512752532959,20.7786750793457,42.13267517089844,14.03737640380859,79.52375,13.806372,10.4,12.8,.60000002,16.799999,21.200001,1.1,3.5,5.6999998,.5
Connecticut,7,2012,9,11.6,18.1,5.4,60.599998,65.800003,55.799999,72.149338,66.563667,49.15,10.3,67825,11.227545,37.528385,13.716167,3.1729236,18.3,.97625452,17.5,3593541,15.094648,737.7015991210938,6.6035395,22.73694229125977,21.00317001342773,41.98800659179688,14.27188110351563,80.127434,14.219071,10.4,12.8,.60000002,15.9,20.299999,1.1,4.3000002,6.6999998,.60000002
Connecticut,7,2013,9,10.4,16.6,4.5,60,64.900002,55.400002,91.851799,67.332565,49.94,11.3,67063,11.823731,37.922863,13.645638,3.205071,14.1,.97764933,18.20000076293945,3597168,15.095657,740.0449829101563,6.6067109,22.43704032897949,21.31993865966797,41.72439193725586,14.51863098144531,79.553596,14.661103,9.3000002,11.6,.60000002,14.5,18.700001,1.1,3.5,5.6999998,.5
Connecticut,7,2014,9,12.1,18,6.4,62.200001,66.5,58.099998,93.294968,67.332565,50.05,8.6,66152,12.199945,38.335316,14.196994,3.1584206,20,.97943324,15.89999961853027,3594762,15.094988,741.798828125,6.6090779,22.13455581665039,21.5624885559082,41.51812362670898,14.78483200073242,79.21537,15.020086,10.8,13.3,.60000002,15.8,20.1,1.1,5.1999998,7.8000002,.69999999
Connecticut,7,2015,9,12.1,18.1,6.3,62.900002,67.199997,58.900002,94.953934,66.383179,49.16000068187714,9.1,67717,12.313431,38.78928,13.868027,3.1212735,19.2,.98260844,16.89999961853027,3590886,15.093909,742.0402221679688,6.6094036,21.83934020996094,21.77179718017578,41.29716873168945,15.0916919708252,79.135765,15.438001,10.8,13.3,.60000002,15.9,20.299999,1.1,5.0999999,7.5999999,.60000002
Connecticut,7,2016,9,12.6,18.2,7.2,63.700001,68.800003,58.900002,97.001534,66.104172,49.45000112056732,9.800000000000001,67855,12.067742,39.181282,14.105935,3.1351366,18.8,.98327833,16.7,3576452,15.089882,741.0795288085938,6.608108,21.55878257751465,21.93798637390137,41.03681945800781,15.46641159057617,78.982353,15.676682,11.3,13.9,.69999999,16,20.4,1.1,5.9000001,8.6000004,.69999999
Delaware,8,2000,10,12.9,19.6,6.5,65.900002,73,59.400002,44.245667,58.49472,42.44,8.4,71352,4.0970378,25.450081,10.299789,3.3253248,35.2,.96716309,17.29999923706055,786373,13.575187,401.1130065917969,5.9942431,24.83243942260742,23.5028076171875,38.6828727722168,12.98187828063965,76.017471,4.7020288,10.2,16.1,1.5,14.9,25.4,2.5999999,3.9000001,10,1.4
Delaware,8,2001,10,15.4,24.8,6.4,68,74.199997,62.200001,61.365955,56.105381,40.87,6.7,74000,4.0072942,25.008392,10.383758,3.1819241,30,.94085014,15.69999980926514,795699,13.586976,407.0744253709272,6.008996,24.67225297292072,23.35681978861493,38.91568501790363,13.05524079004923,76.902199,4.9517875,12.4,18.799999,1.6,19.5,31.200001,2.9000001,3.9000001,9.8999996,1.4
Delaware,8,2002,10,10.2,18.6,,65.099998,71.800003,58.900002,52.248161,56.105381,40.89,9.1,70474,4.9155946,25.214096,10.018396,3.2573173,31.7,.94451857,18.29999923706055,806169,13.600049,413.0358441500575,6.0235343,24.51206652323407,23.2108319600423,39.14849726359051,13.12860329945883,76.534508,5.1935449,7.9000001,13.1,1.3,14.1,24.200001,2.5,,,
